category,opencpn_name,output_svg,esri_source,match_kind,reason
"POINT","NMKREG17","symbols/NMKREG17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG18","symbols/NMKREG18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG19","symbols/NMKREG19.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKREG20","symbols/NMKREG20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NOTMRK01","symbols/NOTMRK01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NOTMRK02","symbols/NOTMRK02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NOTMRK03","symbols/NOTMRK03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","PIER0001","symbols/PIER0001.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","RADHLT01","symbols/RADHLT01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","REFDMP01","symbols/REFDMP01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SSENTR01","symbols/SSENTR01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SSLOCK01","symbols/SSLOCK01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","SSWARS01","symbols/SSWARS01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL01","symbols/TERMNL01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL02","symbols/TERMNL02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL03","symbols/TERMNL03.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL04","symbols/TERMNL04.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL05","symbols/TERMNL05.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL06","symbols/TERMNL06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL07","symbols/TERMNL07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL08","symbols/TERMNL08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL09","symbols/TERMNL09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL10","symbols/TERMNL10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL11","symbols/TERMNL11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL12","symbols/TERMNL12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TERMNL13","symbols/TERMNL13.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA100","symbols/TOPMA100.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA101","symbols/TOPMA101.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA102","symbols/TOPMA102.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA103","symbols/TOPMA103.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA104","symbols/TOPMA104.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA105","symbols/TOPMA105.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA106","symbols/TOPMA106.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA107","symbols/TOPMA107.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA108","symbols/TOPMA108.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA109","symbols/TOPMA109.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA110","symbols/TOPMA110.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA111","symbols/TOPMA111.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA112","symbols/TOPMA112.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA113","symbols/TOPMA113.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA114","symbols/TOPMA114.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA115","symbols/TOPMA115.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA116","symbols/TOPMA116.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOPMA117","symbols/TOPMA117.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TRNBSN01","symbols/TRNBSN01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","CARTRF01","symbols/CARTRF01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","VTCLMK01","symbols/VTCLMK01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","WTLVGG01","symbols/WTLVGG01.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","WTLVGG02","symbols/WTLVGG02.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF06","symbols/NMKINF06.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF07","symbols/NMKINF07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF08","symbols/NMKINF08.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF09","symbols/NMKINF09.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF10","symbols/NMKINF10.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF11","symbols/NMKINF11.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF12","symbols/NMKINF12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF13","symbols/NMKINF13.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF14","symbols/NMKINF14.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF15","symbols/NMKINF15.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF16","symbols/NMKINF16.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF17","symbols/NMKINF17.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF18","symbols/NMKINF18.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF20","symbols/NMKINF20.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF21","symbols/NMKINF21.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF26","symbols/NMKINF26.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKINF27","symbols/NMKINF27.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","NMKPRH07","symbols/NMKPRH07.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BOYCAN60","symbols/BOYCAN60.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYBAR60","symbols/BOYBAR60.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYBAR"
"POINT","BOYBAR61","symbols/BOYBAR61.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYBAR"
"POINT","BOYBAR62","symbols/BOYBAR62.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYBAR"
"POINT","BOYSPH60","symbols/BOYSPH60.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH61","symbols/BOYSPH61.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH62","symbols/BOYSPH62.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYCAN64","symbols/BOYCAN64.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYSPH05","symbols/BOYSPH05.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYCON64","symbols/BOYCON64.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYSPH65","symbols/BOYSPH65.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH66","symbols/BOYSPH66.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH67","symbols/BOYSPH67.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYCAN68","symbols/BOYCAN68.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN70","symbols/BOYCAN70.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN71","symbols/BOYCAN71.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN69","symbols/BOYCAN69.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN72","symbols/BOYCAN72.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN73","symbols/BOYCAN73.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYPIL80","symbols/BOYPIL80.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYPIL"
"POINT","BOYCON66","symbols/BOYCON66.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON67","symbols/BOYCON67.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYSPH74","symbols/BOYSPH74.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYCAN74","symbols/BOYCAN74.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN75","symbols/BOYCAN75.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCON68","symbols/BOYCON68.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCAN76","symbols/BOYCAN76.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCON71","symbols/BOYCON71.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON72","symbols/BOYCON72.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON69","symbols/BOYCON69.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON70","symbols/BOYCON70.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYSUP60","symbols/BOYSUP60.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSUP"
"POINT","BOYSUP61","symbols/BOYSUP61.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSUP"
"POINT","BOYSUP62","symbols/BOYSUP62.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSUP"
"POINT","BOYCON73","symbols/BOYCON73.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYPIL81","symbols/BOYPIL81.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYPIL"
"POINT","BOYCAN77","symbols/BOYCAN77.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN78","symbols/BOYCAN78.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYCAN79","symbols/BOYCAN79.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BOYSPR68","symbols/BOYSPR68.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BCNLAT50","symbols/BCNLAT50.svg","Q90_Stake_pole.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for BCNLAT"
"POINT","BOYCON77","symbols/BOYCON77.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYSPH77","symbols/BOYSPH77.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYCON78","symbols/BOYCON78.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYSPH75","symbols/BOYSPH75.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPR69","symbols/BOYSPR69.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BOYSPR70","symbols/BOYSPR70.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BOYSPR71","symbols/BOYSPR71.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BOYSPR62","symbols/BOYSPR62.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BCNSPR62","symbols/BCNSPR62.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSPR"
"POINT","BCNTOW61","symbols/BCNTOW61.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW60","symbols/BCNTOW60.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW62","symbols/BCNTOW62.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOWERS78","symbols/TOWERS78.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS62","symbols/TOWERS62.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS79","symbols/TOWERS79.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNGEN60","symbols/BCNGEN60.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN61","symbols/BCNGEN61.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNSTK60","symbols/BCNSTK60.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNSTK61","symbols/BCNSTK61.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNGEN68","symbols/BCNGEN68.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN69","symbols/BCNGEN69.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN70","symbols/BCNGEN70.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN71","symbols/BCNGEN71.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BOYSPH68","symbols/BOYSPH68.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH69","symbols/BOYSPH69.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH70","symbols/BOYSPH70.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BOYSPH71","symbols/BOYSPH71.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPH"
"POINT","BCNTOW76","symbols/BCNTOW76.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOWERS60","symbols/TOWERS60.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS61","symbols/TOWERS61.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNGEN76","symbols/BCNGEN76.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNSTK78","symbols/BCNSTK78.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","TOPMAR23","symbols/TOPMAR23.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","BCNTOW69","symbols/BCNTOW69.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW70","symbols/BCNTOW70.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW71","symbols/BCNTOW71.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW64","symbols/BCNTOW64.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW05","symbols/BCNTOW05.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW65","symbols/BCNTOW65.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNGEN05","symbols/BCNGEN05.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN79","symbols/BCNGEN79.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNGEN64","symbols/BCNGEN64.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BOYSPR72","symbols/BOYSPR72.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BCNGEN65","symbols/BCNGEN65.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNSTK62","symbols/BCNSTK62.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","TOWERS77","symbols/TOWERS77.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","LITVES60","symbols/LITVES60.svg","Q32_Light_vessel.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for LITVES"
"POINT","LITVES61","symbols/LITVES61.svg","Q32_Light_vessel.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for LITVES"
"POINT","BOYSUP65","symbols/BOYSUP65.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSUP"
"POINT","BOYSPR60","symbols/BOYSPR60.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BOYSPR61","symbols/BOYSPR61.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BOYSPR65","symbols/BOYSPR65.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYSPR"
"POINT","BCNSTK01","symbols/BCNSTK01.svg","Q90_Stake_pole.svg","ALIAS","explicit alias Q90_Stake_pole.svg"
"POINT","BCNSTK05","symbols/BCNSTK05.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","TOWERS80","symbols/TOWERS80.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS81","symbols/TOWERS81.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS82","symbols/TOWERS82.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS83","symbols/TOWERS83.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS84","symbols/TOWERS84.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS85","symbols/TOWERS85.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS86","symbols/TOWERS86.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS87","symbols/TOWERS87.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNTOW85","symbols/BCNTOW85.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOWERS89","symbols/TOWERS89.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","PILBOP04","symbols/PILBOP04.svg","T1_pilot_boarding_place.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for PILBOP"
"POINT","BCNGEN80","symbols/BCNGEN80.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNGEN"
"POINT","BCNSTK79","symbols/BCNSTK79.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNSTK80","symbols/BCNSTK80.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","TOPMAR99","symbols/TOPMAR99.svg","Q9_Arrow.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for TOPMAR"
"POINT","BOYCAN80","symbols/BOYCAN80.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCAN"
"POINT","BCNSTK08","symbols/BCNSTK08.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNSTK81","symbols/BCNSTK81.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BOYCON63","symbols/BOYCON63.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYCON65","symbols/BOYCON65.svg","Q20a_Conical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYCON"
"POINT","BOYMOR31","symbols/BOYMOR31.svg","Q22a_Spherical_buoy.svg","SEMANTIC_TOKEN","semantic token match for BOYMOR"
"POINT","NOTBRD12","symbols/NOTBRD12.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS63","symbols/TOWERS63.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","LITFLT61","symbols/LITFLT61.svg","Q30_Light_float.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for LITFLT"
"POINT","LITFLT10","symbols/LITFLT10.svg","Q30_Light_float.svg","CUSTOM_SYMBOL_MAP","CustomSymbolMap object rule for LITFLT"
"POINT","TOWERS69","symbols/TOWERS69.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS68","symbols/TOWERS68.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS70","symbols/TOWERS70.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS71","symbols/TOWERS71.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNSTK77","symbols/BCNSTK77.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNSTK"
"POINT","BCNTOW73","symbols/BCNTOW73.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","TOWERS90","symbols/TOWERS90.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS91","symbols/TOWERS91.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS92","symbols/TOWERS92.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS93","symbols/TOWERS93.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","TOWERS94","symbols/TOWERS94.svg","","UNRESOLVED","no exact/direct/semantic ESRI match; generic category fallback disabled"
"POINT","BCNTOW86","symbols/BCNTOW86.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW87","symbols/BCNTOW87.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW88","symbols/BCNTOW88.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW89","symbols/BCNTOW89.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
"POINT","BCNTOW90","symbols/BCNTOW90.svg","Q83_Beacon_submerged_rock.svg","SEMANTIC_TOKEN","semantic token match for BCNTOW"
